http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Abducens_nerve,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Abducens_Nerve,2,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Abducens_nerve¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$1.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Abducens_Nerve¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Abducens_nerve,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Abducens_Nerve,3,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Abducens_nerve¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$2.0¤http://purl.obolibrary.org/obo/UBERON_0001646¤http://purl.obolibrary.org/obo/uberon.owl$$0.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Abducens_Nerve¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Abducens_nerve,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Abducens_Nerve,3,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Abducens_nerve¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$2.0¤http://purl.obolibrary.org/obo/UBERON_0001646¤http://purl.obolibrary.org/obo/uberon.owl$$2.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Abducens_Nerve¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Abducens_nucleus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Abducens_Nucleus,2,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Abducens_nucleus¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$1.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Abducens_Nucleus¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Abducens_nucleus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Abducens_Nucleus,3,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Abducens_nucleus¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$2.0¤http://purl.obolibrary.org/obo/UBERON_0002682¤http://purl.obolibrary.org/obo/uberon.owl$$1.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Abducens_Nucleus¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Abducens_nucleus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Abducens_Nucleus,3,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Abducens_nucleus¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$2.0¤http://purl.obolibrary.org/obo/UBERON_0002682¤http://purl.obolibrary.org/obo/uberon.owl$$2.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Abducens_Nucleus¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Abductor_pollicis_longus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Abductor_Pollicis_Longus,2,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Abductor_pollicis_longus¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$1.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Abductor_Pollicis_Longus¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Abductor_pollicis_longus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Abductor_Pollicis_Longus,3,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Abductor_pollicis_longus¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$2.0¤http://purl.obolibrary.org/obo/UBERON_0001527¤http://purl.obolibrary.org/obo/uberon.owl$$1.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Abductor_Pollicis_Longus¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Abductor_pollicis_longus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Abductor_Pollicis_Longus,3,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Abductor_pollicis_longus¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$2.0¤http://purl.obolibrary.org/obo/UBERON_0001527¤http://purl.obolibrary.org/obo/uberon.owl$$2.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Abductor_Pollicis_Longus¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Accessory_pancreatic_duct,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ductus_Santorini,2,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Accessory_pancreatic_duct¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$1.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ductus_Santorini¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Accessory_pancreatic_duct,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ductus_Santorini,3,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Accessory_pancreatic_duct¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$2.0¤http://purl.obolibrary.org/obo/UBERON_0005429¤http://purl.obolibrary.org/obo/uberon.owl$$0.03333333333333333¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ductus_Santorini¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acetabular_part_of_hip_bone,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Acetabulum,2,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acetabular_part_of_hip_bone¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$1.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Acetabulum¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acetabular_part_of_hip_bone,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Acetabulum,3,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acetabular_part_of_hip_bone¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$2.0¤http://purl.obolibrary.org/obo/UBERON_0001269¤http://purl.obolibrary.org/obo/uberon.owl$$0.2¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Acetabulum¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acetabular_part_of_hip_bone,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Acetabulum,3,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acetabular_part_of_hip_bone¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$2.0¤http://purl.obolibrary.org/obo/UBERON_0001269¤http://purl.obolibrary.org/obo/uberon.owl$$2.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Acetabulum¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acidophil_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Acidophilic_Cell,2,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acidophil_cell¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$1.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Acidophilic_Cell¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acinar_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Acinar_Cell,2,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acinar_cell¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$1.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Acinar_Cell¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acromioclavicular_joint,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Acromioclavicular_Joint,2,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acromioclavicular_joint¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$1.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Acromioclavicular_Joint¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acromioclavicular_joint,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Acromioclavicular_Joint,3,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acromioclavicular_joint¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$2.0¤http://purl.obolibrary.org/obo/UBERON_0003692¤http://purl.obolibrary.org/obo/uberon.owl$$1.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Acromioclavicular_Joint¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acromioclavicular_joint,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Acromioclavicular_Joint,3,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acromioclavicular_joint¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$2.0¤http://purl.obolibrary.org/obo/UBERON_0003692¤http://purl.obolibrary.org/obo/uberon.owl$$2.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Acromioclavicular_Joint¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acromion,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Acromion,2,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acromion¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$1.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Acromion¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acromion,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Acromion,3,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acromion¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$2.0¤http://purl.obolibrary.org/obo/UBERON_0002497¤http://purl.obolibrary.org/obo/uberon.owl$$1.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Acromion¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acromion,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Acromion,3,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acromion¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$2.0¤http://purl.obolibrary.org/obo/UBERON_0002497¤http://purl.obolibrary.org/obo/uberon.owl$$2.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Acromion¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Actin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Actin,2,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Actin¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$1.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Actin¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Actin_binding_protein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Actin-Binding_Protein,2,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Actin_binding_protein¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$1.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Actin-Binding_Protein¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Actin_filament,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Actin_Filament,2,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Actin_filament¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$1.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Actin_Filament¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Actin_filament,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#F-actin,3,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Actin_filament¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$2.0¤http://purl.obolibrary.org/obo/UBERON_0003003¤http://purl.obolibrary.org/obo/uberon.owl$$0.023809523809523808¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#F-actin¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Actin_filament,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Actin_Filament,3,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Actin_filament¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$2.0¤http://purl.obolibrary.org/obo/UBERON_0003003¤http://purl.obolibrary.org/obo/uberon.owl$$1.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Actin_Filament¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Actin_filament,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Actin_Filament,3,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Actin_filament¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$2.0¤http://purl.obolibrary.org/obo/UBERON_0003003¤http://purl.obolibrary.org/obo/uberon.owl$$2.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Actin_Filament¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Actin_myofilament,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Thin_Filament,2,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Actin_myofilament¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$1.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Thin_Filament¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Adenine,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Adenine,2,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Adenine¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$1.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Adenine¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Adenohypophysis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Anterior_Lobe_of_the_Pituitary_Gland,2,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Adenohypophysis¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$1.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Anterior_Lobe_of_the_Pituitary_Gland¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Adenohypophysis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Anterior_Lobe_of_the_Pituitary_Gland,3,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Adenohypophysis¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$2.0¤http://purl.obolibrary.org/obo/UBERON_0002196¤http://purl.obolibrary.org/obo/uberon.owl$$0.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Anterior_Lobe_of_the_Pituitary_Gland¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Adenohypophysis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Anterior_Lobe_of_the_Pituitary_Gland,3,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Adenohypophysis¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$2.0¤http://purl.obolibrary.org/obo/UBERON_0002196¤http://purl.obolibrary.org/obo/uberon.owl$$2.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Anterior_Lobe_of_the_Pituitary_Gland¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Adherens_junction,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Anchoring_Junction,2,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Adherens_junction¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$1.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Anchoring_Junction¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Adhesive_belt,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Zonula_Adherens,2,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Adhesive_belt¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$1.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Zonula_Adherens¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Adipocyte,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lipocyte,2,$$null¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Adipocyte¤http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0$$1.0¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lipocyte¤http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,
